coalition_size,Farmer_ID,shapley_earning
31,F00038,567.2322335337656
31,F00080,676.757804755182
31,F00014,513.7770912792097
31,F00111,1094.985500176419
31,F00222,102.36995079225868
31,F00050,991.1246526508005
31,F00015,1175.424783546503
31,F00224,1038.410892655074
31,F00143,1114.81896702094
31,F00131,1014.9753207236588
31,F00190,1781.4511872110218
31,F00045,304.93995905980154
31,F00096,718.6150618153596
31,F00101,1610.486664267314
31,F00024,1543.261633856715
31,F00124,843.1446808163219
31,F00020,1130.8871318239103
31,F00205,968.7412342558583
31,F00039,2297.5119902526367
31,F00148,1471.029189403083
31,F00194,1931.1359901993774
31,F00036,1485.2824821580627
31,F00147,1239.0807628352902
31,F00140,2111.3137101826655
31,F00245,1899.084838475452
31,F00064,1413.6995997075858
31,F00159,1929.8815436020284
31,F00118,837.0249560253264
31,F00027,1291.5694746754075
32,F00075,530.1453571247724
32,F00237,1104.7794825028943
32,F00038,570.4497778571568
32,F00080,698.1171586184222
32,F00014,536.3218965958202
32,F00111,1090.442097720237
32,F00222,103.69102164536183
32,F00050,1030.7992878570494
32,F00015,1222.3994557036067
32,F00224,1066.6967652229048
32,F00143,1145.615564667955
32,F00131,1040.61308775831
32,F00190,1793.86068420785
32,F00045,307.5633605658906
32,F00096,742.0082608257736
32,F00101,1622.304677746688
32,F00024,1572.6193661830434
32,F00124,844.5907122832349
32,F00020,1154.1195071654297
32,F00205,981.1116758450819
32,F00039,2357.09403983395
32,F00148,1507.7474115105397
32,F00194,1995.1688848209162
32,F00036,1500.4762631336996
32,F00147,1271.4645788643702
32,F00140,2183.013709691566
32,F00245,1947.305481317068
32,F00064,1464.6915902912472
32,F00159,1964.920818990276
32,F00118,854.9625793196484
32,F00027,1322.3732477836768
32,F00200,1594.8075108989053
33,F00075,557.0321058137256
33,F00237,1147.328632379576
33,F00038,596.7887449065062
33,F00080,730.7373315593137
33,F00014,550.314308162851
33,F00111,1135.3285617433016
33,F00222,110.4131107247519
33,F00050,1059.9482977124753
33,F00015,1265.7011929547657
33,F00224,1108.2727849092066
33,F00143,1185.1997733632988
33,F00131,1087.0779012364762
33,F00190,1904.4965542594202
33,F00045,323.91945784416555
33,F00096,771.7557942593382
33,F00101,1680.7928197695076
33,F00024,1648.1895791109177
33,F00124,874.0673938699391
33,F00020,1198.6902015393448
33,F00205,1017.6539328614466
33,F00039,2434.391042237798
33,F00148,1526.6385521244943
33,F00194,2045.2029775017813
33,F00036,1576.5496702350501
33,F00147,1338.8924498718036
33,F00140,2238.6364280494263
33,F00245,1989.814909152539
33,F00064,1507.4264872810047
33,F00159,2030.198629204167
33,F00118,901.7258636067697
33,F00027,1367.605705628749
33,F00200,1657.1226854281465
33,F00063,3088.9612122192334
34,F00075,559.9478563132665
34,F00237,1159.7382959379543
34,F00038,593.8193093543973
34,F00080,734.4612418017255
34,F00014,552.6873774080983
34,F00111,1155.5340842096057
34,F00222,108.5838741536599
34,F00050,1067.5399880411148
34,F00015,1292.0536995227294
34,F00224,1129.394739251982
34,F00143,1173.1590298508884
34,F00131,1118.088536985663
34,F00190,1899.5506566608522
34,F00045,326.2672545213197
34,F00096,783.4646583936583
34,F00101,1713.9888511401348
34,F00024,1681.5790392573326
34,F00124,925.840862400721
34,F00020,1196.4079711306497
34,F00205,1041.540454768279
34,F00039,2519.5394876137357
34,F00148,1593.4305761879014
34,F00194,2074.9870319056017
34,F00036,1574.5599989584005
34,F00147,1366.1536657747495
34,F00140,2268.376429557487
34,F00245,2023.358306223565
34,F00064,1530.0603184912438
34,F00159,2069.4778862764474
34,F00118,900.0558353931139
34,F00027,1388.344085108374
34,F00200,1677.1999739235937
34,F00063,3154.571563795288
34,F00228,1417.1119347687868
35,F00075,580.9744585521576
35,F00237,1196.5673446399603
35,F00038,620.7887046511635
35,F00080,755.1352661322719
35,F00014,578.5704526747022
35,F00111,1190.6975949276878
35,F00222,112.98377950695188
35,F00050,1099.838425534012
35,F00015,1312.261584932118
35,F00224,1174.443666333762
35,F00143,1203.5727731475681
35,F00131,1125.4783227620353
35,F00190,1941.717168873832
35,F00045,338.3030805908105
35,F00096,825.535971449021
35,F00101,1806.858097243103
35,F00024,1708.6655995115102
35,F00124,937.5017285988567
35,F00020,1251.3843690547233
35,F00205,1055.8889372257756
35,F00039,2575.98263969192
35,F00148,1614.803491486449
35,F00194,2163.724930380104
35,F00036,1598.3745523994933
35,F00147,1382.710479007409
35,F00140,2304.642898138768
35,F00245,2101.8170079495726
35,F00064,1563.413670236652
35,F00159,2137.6322681821102
35,F00118,923.9359436954254
35,F00027,1444.022919718694
35,F00200,1720.213757065817
35,F00063,3177.649046499772
35,F00228,1480.419043443736
35,F00183,2897.164690618025
36,F00075,581.0081161986012
36,F00237,1235.9540671998795
36,F00038,629.3047439445903
36,F00080,752.4925240637923
36,F00014,584.4396988225004
36,F00111,1214.3099432655715
36,F00222,114.69305935849576
36,F00050,1107.035710796429
36,F00015,1341.7989479803418
36,F00224,1194.5297560446647
36,F00143,1252.2788274415147
36,F00131,1142.5883245630855
36,F00190,2001.6823225121072
36,F00045,337.23697438972226
36,F00096,836.3556672271765
36,F00101,1783.6122234141692
36,F00024,1744.088482944034
36,F00124,955.3980489977073
36,F00020,1236.968763727007
36,F00205,1086.5001996919998
36,F00039,2626.209593810647
36,F00148,1616.4921833600954
36,F00194,2191.1753258685762
36,F00036,1655.3282101238337
36,F00147,1409.2593351218586
36,F00140,2370.0717643356948
36,F00245,2117.3699636830916
36,F00064,1602.6720356841581
36,F00159,2156.036686510131
36,F00118,933.7243997238163
36,F00027,1457.908214092781
36,F00200,1752.200837725925
36,F00063,3259.28214119132
36,F00228,1493.2426720634594
36,F00183,3013.6135886979623
36,F00034,2336.811105917176
37,F00075,586.4792834137637
37,F00237,1257.484882314141
37,F00038,639.5802907651022
37,F00080,780.332551251662
37,F00014,591.1820710739923
37,F00111,1237.2783956286034
37,F00222,117.08141297654726
37,F00050,1127.5199253661842
37,F00015,1348.9513063939362
37,F00224,1210.2412649247103
37,F00143,1257.318389984484
37,F00131,1161.4294474208732
37,F00190,2035.8843800229054
37,F00045,348.0619124394936
37,F00096,850.8961498991571
37,F00101,1819.5411000109077
37,F00024,1792.962530956148
37,F00124,963.2156977850525
37,F00020,1284.8638012757142
37,F00205,1077.8868455023899
37,F00039,2633.3696236402975
37,F00148,1694.389548428898
37,F00194,2186.025165713547
37,F00036,1687.5084023634188
37,F00147,1431.2411471461405
37,F00140,2419.2007368381614
37,F00245,2197.080057208119
37,F00064,1625.5399507202333
37,F00159,2198.1949030004953
37,F00118,955.8255275908301
37,F00027,1479.5703239519387
37,F00200,1781.4574063101184
37,F00063,3316.094911914104
37,F00228,1529.7020683550586
37,F00183,3032.202971922727
37,F00034,2363.094766047514
37,F00133,2501.385111118881
38,F00075,599.8791811850916
38,F00237,1278.8707408233915
38,F00038,638.681963447206
38,F00080,782.6223690212829
38,F00014,599.4284667675065
38,F00111,1241.6213653558352
38,F00222,116.74906086864735
38,F00050,1132.9653942972648
38,F00015,1368.1503371926249
38,F00224,1228.515377242401
38,F00143,1268.152026352639
38,F00131,1175.4318891738276
38,F00190,2066.568171155437
38,F00045,348.94280361974546
38,F00096,840.7808642945574
38,F00101,1856.114440503299
38,F00024,1822.5039733242324
38,F00124,983.3101744376676
38,F00020,1262.4739117704316
38,F00205,1094.3592770465993
38,F00039,2621.2107922125833
38,F00148,1714.78825577344
38,F00194,2260.5708525595674
38,F00036,1690.4257912654884
38,F00147,1440.511366386274
38,F00140,2452.533168607487
38,F00245,2178.295944897558
38,F00064,1661.2493699567983
38,F00159,2251.469806371412
38,F00118,967.9769344574814
38,F00027,1477.2433737161884
38,F00200,1809.477587351887
38,F00063,3431.692182242093
38,F00228,1555.6234201660907
38,F00183,3072.626041790608
38,F00034,2386.8526488481966
38,F00133,2522.2573405985286
38,F00017,1938.5474030273226
39,F00075,600.6319454899188
39,F00237,1277.3393466156683
39,F00038,644.4740405195757
39,F00080,793.6670948748605
39,F00014,602.6994303057891
39,F00111,1247.6396619846878
39,F00222,119.19811738910659
39,F00050,1172.2290945603704
39,F00015,1404.2815763217147
39,F00224,1238.4298851886585
39,F00143,1297.271761335685
39,F00131,1200.4982943976
39,F00190,2060.5097717540843
39,F00045,353.4450671184383
39,F00096,846.6397023613993
39,F00101,1870.3308322201735
39,F00024,1828.4060454345438
39,F00124,989.0809659511326
39,F00020,1312.2307091948378
39,F00205,1131.763546858909
39,F00039,2667.6326703315535
39,F00148,1715.2188010120947
39,F00194,2245.8523650529073
39,F00036,1732.5977779189955
39,F00147,1460.4570585455465
39,F00140,2474.4657627432707
39,F00245,2200.548399501884
39,F00064,1679.4342565504119
39,F00159,2240.255914597258
39,F00118,965.4544847353421
39,F00027,1499.7038305612703
39,F00200,1816.0352709592573
39,F00063,3430.4602032649523
39,F00228,1576.8969137615052
39,F00183,3104.947951800394
39,F00034,2375.436346212887
39,F00133,2515.787407063062
39,F00017,1968.2566959290602
39,F00127,1464.4648791010334
40,F00075,614.624348313401
40,F00237,1269.896450276063
40,F00038,661.637222051753
40,F00080,814.055589562114
40,F00014,621.8713061138955
40,F00111,1285.36990365732
40,F00222,121.29431013218469
40,F00050,1158.601093091107
40,F00015,1402.857427860744
40,F00224,1248.4804762011531
40,F00143,1311.6010497454558
40,F00131,1209.6037501684432
40,F00190,2116.717952125577
40,F00045,358.90661453546363
40,F00096,868.6600202784138
40,F00101,1908.6911570831257
40,F00024,1859.7023376058266
40,F00124,1012.8614126301084
40,F00020,1313.5142938770614
40,F00205,1143.5529925970325
40,F00039,2750.0714090957267
40,F00148,1747.0721946871818
40,F00194,2302.835094628626
40,F00036,1750.4313997903716
40,F00147,1475.4550932377824
40,F00140,2500.452567675542
40,F00245,2256.9512571313367
40,F00064,1695.8462587326344
40,F00159,2277.4567204964715
40,F00118,985.2968090997284
40,F00027,1506.420103334714
40,F00200,1841.3722825306397
40,F00063,3445.9526327482777
40,F00228,1591.3178202647694
40,F00183,3166.288942624692
40,F00034,2412.6443560908697
40,F00133,2567.012176734558
40,F00017,1970.486353634654
40,F00127,1495.7970174042548
40,F00161,2725.8134978096978
